순위,영화명,매출액,누적매출액,관객수,누적관객수,스크린수,개별배급사,등급,개별장르,개별감독,개별배우,월,년,개별배급사_index,등급_index,개별장르_index,개별감독_index,개별배우_index,일_index
18,극장판 공룡메카드: 타이니소어의 섬,3140214420,3141492420,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,홍진욱,1,2019,6,3,8,19,153,2
20,미성년,2493769950,2493769950,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,염정아,4,2019,1,0,1,20,67,2
20,미성년,2493769950,2493769950,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,김소진,4,2019,1,0,1,20,154,2
20,미성년,2493769950,2493769950,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,김혜준,4,2019,1,0,1,20,155,2
20,미성년,2493769950,2493769950,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,박세진,4,2019,1,0,1,20,156,2
20,미성년,2493769950,2493769950,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,김윤석,4,2019,1,0,1,20,157,2
20,미성년,2493769950,2493769950,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,김희원,4,2019,1,0,1,20,158,2
20,미성년,2493769950,2493769950,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,이희준,4,2019,1,0,1,20,159,2
20,미성년,2493769950,2493769950,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,염혜란,4,2019,1,0,1,20,36,2
20,미성년,2493769950,2493769950,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,이정은,4,2019,1,0,1,20,11,2
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,문소리,5,2019,9,2,1,21,160,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,박형식,5,2019,9,2,1,21,161,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,백수장,5,2019,9,2,1,21,162,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,김미경,5,2019,9,2,1,21,163,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,윤경호,5,2019,9,2,1,21,59,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,서정연,5,2019,9,2,1,21,164,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,조한철,5,2019,9,2,1,21,165,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,김홍파,5,2019,9,2,1,21,27,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,조수향,5,2019,9,2,1,21,166,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,권해효,5,2019,9,2,1,21,88,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,태인호,5,2019,9,2,1,21,167,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,이해운,5,2019,9,2,1,21,168,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,서진원,5,2019,9,2,1,21,169,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,이영진,5,2019,9,2,1,21,170,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,최영우,5,2019,9,2,1,21,171,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,서현우,5,2019,9,2,1,21,172,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,이용이,5,2019,9,2,1,21,173,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,심달기,5,2019,9,2,1,21,174,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,염동헌,5,2019,9,2,1,21,175,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,유순웅,5,2019,9,2,1,21,176,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,김학선,5,2019,9,2,1,21,177,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,고서희,5,2019,9,2,1,21,178,3
21,배심원들,2304304090,2304304090,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,정도원,5,2019,9,2,1,21,179,3
22,기방도령,2304472690,2304472690,283807,283807,625,판씨네마(주),15세관람가,코미디,남대중,이준호,7,2019,10,0,0,22,180,2
22,기방도령,2304472690,2304472690,283807,283807,625,판씨네마(주),15세관람가,사극,남대중,이준호,7,2019,10,0,7,22,180,2
22,기방도령,2304472690,2304472690,283807,283807,625,판씨네마(주),15세관람가,코미디,남대중,정소민,7,2019,10,0,0,22,181,2
22,기방도령,2304472690,2304472690,283807,283807,625,판씨네마(주),15세관람가,사극,남대중,정소민,7,2019,10,0,7,22,181,2
22,기방도령,2304472690,2304472690,283807,283807,625,판씨네마(주),15세관람가,코미디,남대중,최귀화,7,2019,10,0,0,22,100,2
22,기방도령,2304472690,2304472690,283807,283807,625,판씨네마(주),15세관람가,사극,남대중,최귀화,7,2019,10,0,7,22,100,2
22,기방도령,2304472690,2304472690,283807,283807,625,판씨네마(주),15세관람가,코미디,남대중,예지원,7,2019,10,0,0,22,182,2
22,기방도령,2304472690,2304472690,283807,283807,625,판씨네마(주),15세관람가,사극,남대중,예지원,7,2019,10,0,7,22,182,2
22,기방도령,2304472690,2304472690,283807,283807,625,판씨네마(주),15세관람가,코미디,남대중,공명,7,2019,10,0,0,22,4,2
22,기방도령,2304472690,2304472690,283807,283807,625,판씨네마(주),15세관람가,사극,남대중,공명,7,2019,10,0,7,22,4,2
22,기방도령,2304472690,2304472690,283807,283807,625,판씨네마(주),15세관람가,코미디,남대중,장세아,7,2019,10,0,0,22,183,2
22,기방도령,2304472690,2304472690,283807,283807,625,판씨네마(주),15세관람가,사극,남대중,장세아,7,2019,10,0,7,22,183,2
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,클로이 모레츠,7,2019,6,3,8,23,184,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,코미디,홍성호,클로이 모레츠,7,2019,6,3,0,23,184,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,판타지,홍성호,클로이 모레츠,7,2019,6,3,6,23,184,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,어드벤처,홍성호,클로이 모레츠,7,2019,6,3,10,23,184,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,멜로/로맨스,홍성호,클로이 모레츠,7,2019,6,3,11,23,184,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,샘 클라플린,7,2019,6,3,8,23,185,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,코미디,홍성호,샘 클라플린,7,2019,6,3,0,23,185,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,판타지,홍성호,샘 클라플린,7,2019,6,3,6,23,185,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,어드벤처,홍성호,샘 클라플린,7,2019,6,3,10,23,185,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,멜로/로맨스,홍성호,샘 클라플린,7,2019,6,3,11,23,185,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,지나 거손,7,2019,6,3,8,23,186,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,코미디,홍성호,지나 거손,7,2019,6,3,0,23,186,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,판타지,홍성호,지나 거손,7,2019,6,3,6,23,186,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,어드벤처,홍성호,지나 거손,7,2019,6,3,10,23,186,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,멜로/로맨스,홍성호,지나 거손,7,2019,6,3,11,23,186,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,패트릭 워버튼,7,2019,6,3,8,23,187,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,코미디,홍성호,패트릭 워버튼,7,2019,6,3,0,23,187,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,판타지,홍성호,패트릭 워버튼,7,2019,6,3,6,23,187,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,어드벤처,홍성호,패트릭 워버튼,7,2019,6,3,10,23,187,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,멜로/로맨스,홍성호,패트릭 워버튼,7,2019,6,3,11,23,187,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,짐 래쉬,7,2019,6,3,8,23,188,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,코미디,홍성호,짐 래쉬,7,2019,6,3,0,23,188,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,판타지,홍성호,짐 래쉬,7,2019,6,3,6,23,188,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,어드벤처,홍성호,짐 래쉬,7,2019,6,3,10,23,188,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,멜로/로맨스,홍성호,짐 래쉬,7,2019,6,3,11,23,188,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,아바 콜커,7,2019,6,3,8,23,189,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,코미디,홍성호,아바 콜커,7,2019,6,3,0,23,189,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,판타지,홍성호,아바 콜커,7,2019,6,3,6,23,189,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,어드벤처,홍성호,아바 콜커,7,2019,6,3,10,23,189,4
23,레드슈즈,2105731160,2105731160,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,멜로/로맨스,홍성호,아바 콜커,7,2019,6,3,11,23,189,4
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,정재영,2,2019,7,2,0,24,190,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,정재영,2,2019,7,2,9,24,190,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,김남길,2,2019,7,2,0,24,191,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,김남길,2,2019,7,2,9,24,191,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,엄지원,2,2019,7,2,0,24,192,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,엄지원,2,2019,7,2,9,24,192,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,이수경,2,2019,7,2,0,24,193,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,이수경,2,2019,7,2,9,24,193,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,정가람,2,2019,7,2,0,24,194,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,정가람,2,2019,7,2,9,24,194,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,박인환,2,2019,7,2,0,24,195,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,박인환,2,2019,7,2,9,24,195,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,장세아,2,2019,7,2,0,24,183,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,장세아,2,2019,7,2,9,24,183,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,김지안,2,2019,7,2,0,24,196,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,김지안,2,2019,7,2,9,24,196,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,장지건,2,2019,7,2,0,24,103,2
24,기묘한 가족,2119306275,2119306275,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,장지건,2,2019,7,2,9,24,103,2
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,이선균,3,2019,11,1,2,25,6,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,이선균,3,2019,11,1,1,25,6,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,전소니,3,2019,11,1,2,25,197,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,전소니,3,2019,11,1,1,25,197,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,박해준,3,2019,11,1,2,25,198,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,박해준,3,2019,11,1,1,25,198,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,송영창,3,2019,11,1,2,25,199,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,송영창,3,2019,11,1,1,25,199,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,박병은,3,2019,11,1,2,25,200,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,박병은,3,2019,11,1,1,25,200,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,김민재,3,2019,11,1,2,25,201,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,김민재,3,2019,11,1,1,25,201,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,남문철,3,2019,11,1,2,25,107,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,남문철,3,2019,11,1,1,25,107,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,정가람,3,2019,11,1,2,25,194,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,정가람,3,2019,11,1,1,25,194,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,이유영,3,2019,11,1,2,25,202,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,이유영,3,2019,11,1,1,25,202,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,권오상,3,2019,11,1,2,25,203,3
25,악질경찰,2256615278,2256615278,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,권오상,3,2019,11,1,1,25,203,3
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,이동휘,5,2019,4,2,1,27,3,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,이동휘,5,2019,4,2,9,27,3,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,유선,5,2019,4,2,1,27,240,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,유선,5,2019,4,2,9,27,240,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,최명빈,5,2019,4,2,1,27,241,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,최명빈,5,2019,4,2,9,27,241,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,이주원,5,2019,4,2,1,27,242,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,이주원,5,2019,4,2,9,27,242,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,고수희,5,2019,4,2,1,27,243,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,고수희,5,2019,4,2,9,27,243,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,서정연,5,2019,4,2,1,27,164,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,서정연,5,2019,4,2,9,27,164,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,원현준,5,2019,4,2,1,27,244,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,원현준,5,2019,4,2,9,27,244,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,이나라,5,2019,4,2,1,27,245,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,이나라,5,2019,4,2,9,27,245,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,정준원,5,2019,4,2,1,27,246,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,정준원,5,2019,4,2,9,27,246,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,이현균,5,2019,4,2,1,27,247,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,이현균,5,2019,4,2,9,27,247,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,이지훈,5,2019,4,2,1,27,248,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,이지훈,5,2019,4,2,9,27,248,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,이로운,5,2019,4,2,1,27,249,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,이로운,5,2019,4,2,9,27,249,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,이봄,5,2019,4,2,1,27,250,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,이봄,5,2019,4,2,9,27,250,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,정희태,5,2019,4,2,1,27,251,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,정희태,5,2019,4,2,9,27,251,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,드라마,장규성,양희원,5,2019,4,2,1,27,252,4
27,어린 의뢰인,1674934600,1674934600,203009,203009,671,롯데컬처웍스(주)롯데엔터테인먼트,12세관람가,가족,장규성,양희원,5,2019,4,2,9,27,252,4
28,비스트,1596148590,1596148590,202007,202007,737,(주)넥스트엔터테인먼트월드(NEW),15세관람가,범죄,이정호,이성민,6,2019,6,0,2,28,253,4
28,비스트,1596148590,1596148590,202007,202007,737,(주)넥스트엔터테인먼트월드(NEW),15세관람가,스릴러,이정호,이성민,6,2019,6,0,5,28,253,4
28,비스트,1596148590,1596148590,202007,202007,737,(주)넥스트엔터테인먼트월드(NEW),15세관람가,범죄,이정호,유재명,6,2019,6,0,2,28,254,4
28,비스트,1596148590,1596148590,202007,202007,737,(주)넥스트엔터테인먼트월드(NEW),15세관람가,스릴러,이정호,유재명,6,2019,6,0,5,28,254,4
28,비스트,1596148590,1596148590,202007,202007,737,(주)넥스트엔터테인먼트월드(NEW),15세관람가,범죄,이정호,전혜진,6,2019,6,0,2,28,68,4
28,비스트,1596148590,1596148590,202007,202007,737,(주)넥스트엔터테인먼트월드(NEW),15세관람가,스릴러,이정호,전혜진,6,2019,6,0,5,28,68,4
28,비스트,1596148590,1596148590,202007,202007,737,(주)넥스트엔터테인먼트월드(NEW),15세관람가,범죄,이정호,최다니엘,6,2019,6,0,2,28,255,4
28,비스트,1596148590,1596148590,202007,202007,737,(주)넥스트엔터테인먼트월드(NEW),15세관람가,스릴러,이정호,최다니엘,6,2019,6,0,5,28,255,4
29,언니,1746373250,1757528250,197134,198377,530,(주)제이앤씨미디어그룹,18세관람가,액션,임경택,이시영,1,2019,12,1,3,29,256,1
29,언니,1746373250,1757528250,197134,198377,530,TCO(주)더콘텐츠온,18세관람가,액션,임경택,이시영,1,2019,13,1,3,29,256,1
29,언니,1746373250,1757528250,197134,198377,530,(주)제이앤씨미디어그룹,18세관람가,액션,임경택,박세완,1,2019,12,1,3,29,257,1
29,언니,1746373250,1757528250,197134,198377,530,TCO(주)더콘텐츠온,18세관람가,액션,임경택,박세완,1,2019,13,1,3,29,257,1
29,언니,1746373250,1757528250,197134,198377,530,(주)제이앤씨미디어그룹,18세관람가,액션,임경택,이준혁,1,2019,12,1,3,29,42,1
29,언니,1746373250,1757528250,197134,198377,530,TCO(주)더콘텐츠온,18세관람가,액션,임경택,이준혁,1,2019,13,1,3,29,42,1
29,언니,1746373250,1757528250,197134,198377,530,(주)제이앤씨미디어그룹,18세관람가,액션,임경택,최진호,1,2019,12,1,3,29,258,1
29,언니,1746373250,1757528250,197134,198377,530,TCO(주)더콘텐츠온,18세관람가,액션,임경택,최진호,1,2019,13,1,3,29,258,1
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,오성윤,도경수,1,2019,6,3,8,30,204,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,이춘백,도경수,1,2019,6,3,8,31,204,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,오성윤,박소담,1,2019,6,3,8,30,9,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,이춘백,박소담,1,2019,6,3,8,31,9,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,오성윤,박철민,1,2019,6,3,8,30,87,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,이춘백,박철민,1,2019,6,3,8,31,87,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,오성윤,강석,1,2019,6,3,8,30,259,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,이춘백,강석,1,2019,6,3,8,31,259,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,오성윤,이준혁,1,2019,6,3,8,30,42,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,이춘백,이준혁,1,2019,6,3,8,31,42,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,오성윤,연지원,1,2019,6,3,8,30,260,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,이춘백,연지원,1,2019,6,3,8,31,260,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,오성윤,전숙경,1,2019,6,3,8,30,261,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,이춘백,전숙경,1,2019,6,3,8,31,261,3
30,언더독,1486672830,1489802830,193642,194024,612,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,오성윤,박중금,1,2019,6,3,8,30,262,3
