순위,영화명,매출액,누적매출액,관객수,누적관객수,스크린수,개별배급사,등급,개별장르,개별감독,개별배우,월,년,개별배급사_index,등급_index,개별장르_index,개별감독_index,개별배우_index,일_index,KNN
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,김서영,1,2019,6,3,8,16,123,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,김서영,1,2019,6,3,8,19,123,2,879682.9999999994
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,엄상현,1,2019,6,3,8,16,136,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,엄상현,1,2019,6,3,8,19,136,2,879682.9999999994
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,안현서,1,2019,6,3,8,16,142,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,안현서,1,2019,6,3,8,19,142,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,김장,1,2019,6,3,8,16,143,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,김장,1,2019,6,3,8,19,143,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,홍범기,1,2019,6,3,8,16,133,2,879682.9999999994
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,홍범기,1,2019,6,3,8,19,133,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,양정화,1,2019,6,3,8,16,131,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,양정화,1,2019,6,3,8,19,131,2,879682.9999999994
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,여민정,1,2019,6,3,8,16,144,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,여민정,1,2019,6,3,8,19,144,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,이장원,1,2019,6,3,8,16,127,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,이장원,1,2019,6,3,8,19,127,2,879682.9999999994
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,한신,1,2019,6,3,8,16,145,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,한신,1,2019,6,3,8,19,145,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,서유리,1,2019,6,3,8,16,146,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,서유리,1,2019,6,3,8,19,146,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,정선혜,1,2019,6,3,8,16,147,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,정선혜,1,2019,6,3,8,19,147,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,소정환,1,2019,6,3,8,16,148,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,소정환,1,2019,6,3,8,19,148,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,김은아,1,2019,6,3,8,16,149,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,김은아,1,2019,6,3,8,19,149,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,민승우,1,2019,6,3,8,16,150,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,민승우,1,2019,6,3,8,19,150,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,심규혁,1,2019,6,3,8,16,151,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,심규혁,1,2019,6,3,8,19,151,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,정혜원,1,2019,6,3,8,16,152,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,정혜원,1,2019,6,3,8,19,152,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,최신규,홍진욱,1,2019,6,3,8,16,153,2,879450.0000000005
18,극장판 공룡메카드: 타이니소어의 섬,3140214420.0,3141492420.0,410131,410273,763,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,유재운,홍진욱,1,2019,6,3,8,19,153,2,879450.0000000005
20,미성년,2493769950.0,2493769950.0,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,염정아,4,2019,1,0,1,20,67,2,5584296.000000001
20,미성년,2493769950.0,2493769950.0,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,김소진,4,2019,1,0,1,20,154,2,603496.0000000001
20,미성년,2493769950.0,2493769950.0,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,김혜준,4,2019,1,0,1,20,155,2,603496.0000000001
20,미성년,2493769950.0,2493769950.0,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,박세진,4,2019,1,0,1,20,156,2,603496.0000000001
20,미성년,2493769950.0,2493769950.0,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,김윤석,4,2019,1,0,1,20,157,2,603496.0000000001
20,미성년,2493769950.0,2493769950.0,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,김희원,4,2019,1,0,1,20,158,2,603496.0000000001
20,미성년,2493769950.0,2493769950.0,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,이희준,4,2019,1,0,1,20,159,2,603496.0000000001
20,미성년,2493769950.0,2493769950.0,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,염혜란,4,2019,1,0,1,20,36,2,7363011.000000005
20,미성년,2493769950.0,2493769950.0,293258,293258,673,(주)쇼박스,15세관람가,드라마,김윤석,이정은,4,2019,1,0,1,20,11,2,308399.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,문소리,5,2019,9,2,1,21,160,3,4015361.999999997
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,박형식,5,2019,9,2,1,21,161,3,4015361.999999997
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,백수장,5,2019,9,2,1,21,162,3,4015361.999999997
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,김미경,5,2019,9,2,1,21,163,3,4015361.999999997
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,윤경호,5,2019,9,2,1,21,59,3,5584140.0
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,서정연,5,2019,9,2,1,21,164,3,4015361.999999997
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,조한철,5,2019,9,2,1,21,165,3,4015361.999999997
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,김홍파,5,2019,9,2,1,21,27,3,5584140.0
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,조수향,5,2019,9,2,1,21,166,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,권해효,5,2019,9,2,1,21,88,3,2202155.000000002
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,태인호,5,2019,9,2,1,21,167,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,이해운,5,2019,9,2,1,21,168,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,서진원,5,2019,9,2,1,21,169,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,이영진,5,2019,9,2,1,21,170,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,최영우,5,2019,9,2,1,21,171,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,서현우,5,2019,9,2,1,21,172,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,이용이,5,2019,9,2,1,21,173,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,심달기,5,2019,9,2,1,21,174,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,염동헌,5,2019,9,2,1,21,175,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,유순웅,5,2019,9,2,1,21,176,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,김학선,5,2019,9,2,1,21,177,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,고서희,5,2019,9,2,1,21,178,3,603496.0000000001
21,배심원들,2304304090.0,2304304090.0,288203,288203,784,CGV아트하우스,12세관람가,드라마,홍승완,정도원,5,2019,9,2,1,21,179,3,603496.0000000001
22,기방도령,2304472690.0,2304472690.0,283807,283807,625,판씨네마(주),15세관람가,코미디,남대중,이준호,7,2019,10,0,0,22,180,2,6178593.000000003
22,기방도령,2304472690.0,2304472690.0,283807,283807,625,판씨네마(주),15세관람가,사극,남대중,이준호,7,2019,10,0,7,22,180,2,550145.9999999999
22,기방도령,2304472690.0,2304472690.0,283807,283807,625,판씨네마(주),15세관람가,코미디,남대중,정소민,7,2019,10,0,0,22,181,2,6178593.000000003
22,기방도령,2304472690.0,2304472690.0,283807,283807,625,판씨네마(주),15세관람가,사극,남대중,정소민,7,2019,10,0,7,22,181,2,550145.9999999999
22,기방도령,2304472690.0,2304472690.0,283807,283807,625,판씨네마(주),15세관람가,코미디,남대중,최귀화,7,2019,10,0,0,22,100,2,308399.0000000001
22,기방도령,2304472690.0,2304472690.0,283807,283807,625,판씨네마(주),15세관람가,사극,남대중,최귀화,7,2019,10,0,7,22,100,2,308399.0000000001
22,기방도령,2304472690.0,2304472690.0,283807,283807,625,판씨네마(주),15세관람가,코미디,남대중,예지원,7,2019,10,0,0,22,182,2,6178593.000000003
22,기방도령,2304472690.0,2304472690.0,283807,283807,625,판씨네마(주),15세관람가,사극,남대중,예지원,7,2019,10,0,7,22,182,2,550145.9999999999
22,기방도령,2304472690.0,2304472690.0,283807,283807,625,판씨네마(주),15세관람가,코미디,남대중,공명,7,2019,10,0,0,22,4,2,4015361.999999997
22,기방도령,2304472690.0,2304472690.0,283807,283807,625,판씨네마(주),15세관람가,사극,남대중,공명,7,2019,10,0,7,22,4,2,4015361.999999997
22,기방도령,2304472690.0,2304472690.0,283807,283807,625,판씨네마(주),15세관람가,코미디,남대중,장세아,7,2019,10,0,0,22,183,2,6178593.000000003
22,기방도령,2304472690.0,2304472690.0,283807,283807,625,판씨네마(주),15세관람가,사극,남대중,장세아,7,2019,10,0,7,22,183,2,550145.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,클로이 모레츠,7,2019,6,3,8,23,184,4,375312.9999999997
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,코미디,홍성호,클로이 모레츠,7,2019,6,3,0,23,184,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,판타지,홍성호,클로이 모레츠,7,2019,6,3,6,23,184,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,어드벤처,홍성호,클로이 모레츠,7,2019,6,3,10,23,184,4,375312.9999999997
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,멜로/로맨스,홍성호,클로이 모레츠,7,2019,6,3,11,23,184,4,375312.9999999997
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,샘 클라플린,7,2019,6,3,8,23,185,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,코미디,홍성호,샘 클라플린,7,2019,6,3,0,23,185,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,판타지,홍성호,샘 클라플린,7,2019,6,3,6,23,185,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,어드벤처,홍성호,샘 클라플린,7,2019,6,3,10,23,185,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,멜로/로맨스,홍성호,샘 클라플린,7,2019,6,3,11,23,185,4,375312.9999999997
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,지나 거손,7,2019,6,3,8,23,186,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,코미디,홍성호,지나 거손,7,2019,6,3,0,23,186,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,판타지,홍성호,지나 거손,7,2019,6,3,6,23,186,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,어드벤처,홍성호,지나 거손,7,2019,6,3,10,23,186,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,멜로/로맨스,홍성호,지나 거손,7,2019,6,3,11,23,186,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,패트릭 워버튼,7,2019,6,3,8,23,187,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,코미디,홍성호,패트릭 워버튼,7,2019,6,3,0,23,187,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,판타지,홍성호,패트릭 워버튼,7,2019,6,3,6,23,187,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,어드벤처,홍성호,패트릭 워버튼,7,2019,6,3,10,23,187,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,멜로/로맨스,홍성호,패트릭 워버튼,7,2019,6,3,11,23,187,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,짐 래쉬,7,2019,6,3,8,23,188,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,코미디,홍성호,짐 래쉬,7,2019,6,3,0,23,188,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,판타지,홍성호,짐 래쉬,7,2019,6,3,6,23,188,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,어드벤처,홍성호,짐 래쉬,7,2019,6,3,10,23,188,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,멜로/로맨스,홍성호,짐 래쉬,7,2019,6,3,11,23,188,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,홍성호,아바 콜커,7,2019,6,3,8,23,189,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,코미디,홍성호,아바 콜커,7,2019,6,3,0,23,189,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,판타지,홍성호,아바 콜커,7,2019,6,3,6,23,189,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,어드벤처,홍성호,아바 콜커,7,2019,6,3,10,23,189,4,989906.9999999999
23,레드슈즈,2105731160.0,2105731160.0,264856,264856,717,(주)넥스트엔터테인먼트월드(NEW),전체관람가,멜로/로맨스,홍성호,아바 콜커,7,2019,6,3,11,23,189,4,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,정재영,2,2019,7,2,0,24,190,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,정재영,2,2019,7,2,9,24,190,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,김남길,2,2019,7,2,0,24,191,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,김남길,2,2019,7,2,9,24,191,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,엄지원,2,2019,7,2,0,24,192,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,엄지원,2,2019,7,2,9,24,192,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,이수경,2,2019,7,2,0,24,193,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,이수경,2,2019,7,2,9,24,193,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,정가람,2,2019,7,2,0,24,194,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,정가람,2,2019,7,2,9,24,194,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,박인환,2,2019,7,2,0,24,195,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,박인환,2,2019,7,2,9,24,195,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,장세아,2,2019,7,2,0,24,183,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,장세아,2,2019,7,2,9,24,183,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,김지안,2,2019,7,2,0,24,196,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,김지안,2,2019,7,2,9,24,196,2,989906.9999999999
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,코미디,이민재,장지건,2,2019,7,2,0,24,103,2,308399.0000000001
24,기묘한 가족,2119306275.0,2119306275.0,263322,263322,625,메가박스중앙(주)플러스엠,12세관람가,가족,이민재,장지건,2,2019,7,2,9,24,103,2,308399.0000000001
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,이선균,3,2019,11,1,2,25,6,3,4015361.999999997
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,이선균,3,2019,11,1,1,25,6,3,4015361.999999997
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,전소니,3,2019,11,1,2,25,197,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,전소니,3,2019,11,1,1,25,197,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,박해준,3,2019,11,1,2,25,198,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,박해준,3,2019,11,1,1,25,198,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,송영창,3,2019,11,1,2,25,199,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,송영창,3,2019,11,1,1,25,199,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,박병은,3,2019,11,1,2,25,200,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,박병은,3,2019,11,1,1,25,200,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,김민재,3,2019,11,1,2,25,201,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,김민재,3,2019,11,1,1,25,201,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,남문철,3,2019,11,1,2,25,107,3,308399.0000000001
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,남문철,3,2019,11,1,1,25,107,3,308399.0000000001
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,정가람,3,2019,11,1,2,25,194,3,989906.9999999999
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,정가람,3,2019,11,1,1,25,194,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,이유영,3,2019,11,1,2,25,202,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,이유영,3,2019,11,1,1,25,202,3,1258812.0000000005
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,범죄,이정범,권오상,3,2019,11,1,2,25,203,3,1472931.9999999998
25,악질경찰,2256615278.0,2256615278.0,262233,262233,833,워너브러더스 코리아(주),18세관람가,드라마,이정범,권오상,3,2019,11,1,1,25,203,3,1472931.9999999998
